timestamp           ,delta1                 ,delta2_5              ,delta5                ,ema               ,price
2025-03-14 01:33:03 ,-19.997338450000058    ,-40.26019266999961    ,28.67902452000027     ,81927.38671112322 ,81530.105
2025-03-14 01:34:02 ,3.6597224899998366     ,-0.6481201099996667   ,37.71362744000044     ,81928.3122013193  ,81526.665
2025-03-14 01:35:02 ,-12.802064520000044    ,-56.69257672999976    ,1.6822538200001986    ,81931.84553465265 ,81622.83
2025-03-14 01:36:02 ,-2.2301943199999243    ,-46.125807949999654   ,12.74833813000015     ,81931.84161308402 ,81609.38
2025-03-14 01:37:03 ,-4.4239475500000935    ,-44.11434912999974    ,27.219760819999976    ,81929.24945622127 ,81581.605
2025-03-14 01:38:02 ,-7.708989140000142     ,-49.30127347999985    ,11.870804150000026    ,81930.42200524088 ,81607.585
2025-03-14 01:39:02 ,-19.008347819999983    ,-52.09242078999975    ,5.693619919999662     ,81932.34749543696 ,81650.94
2025-03-14 01:40:01 ,-0.684804009999965     ,-45.17913209999952    ,13.954416480000475    ,81930.44945622126 ,81635.605
2025-03-14 01:41:03 ,-11.358963050000028    ,-59.78109461999989    ,2.1397174399997994    ,81932.93180916244 ,81654.685
2025-03-14 01:42:02 ,-6.176610930000237     ,-58.928631279999536   ,2.7069731199996454    ,81933.85729935853 ,81685.775
2025-03-14 01:43:02 ,-4.079392569999953     ,-65.83017913999953    ,6.598931239999729     ,81936.98671112323 ,81744.215
2025-03-14 01:44:02 ,-8.606700029999985     ,-69.3568377799997     ,-0.5025276600002258   ,81936.55926014284 ,81795.385
2025-03-14 01:45:02 ,-13.057508139999953    ,-61.465717319999555   ,10.841154079999683    ,81937.53180916245 ,81802.38
2025-03-14 01:46:01 ,-30.642637119999904    ,-78.83986907999952    ,-6.431522280000081    ,81938.72004445657 ,81817.81
2025-03-14 01:47:02 ,-0.9877460200000598    ,-63.676821229999575   ,9.10800893999982      ,81936.2533777899  ,81804.445
2025-03-14 01:48:03 ,7.546469329999923      ,-36.74865368999966    ,20.21639429999965     ,81934.51612288793 ,81688.665
2025-03-14 01:49:01 ,-0.9806413400000906    ,-59.867755669999724   ,9.024371049999672     ,81934.99455426048 ,81716.98
2025-03-14 01:50:02 ,11.733040259999825     ,-46.65768794999977    ,10.482371240000077    ,81933.76318171146 ,81687.445
2025-03-14 01:51:02 ,5.434249289999883      ,-52.817376440000004   ,7.554287859999988     ,81932.61416210362 ,81672.105
2025-03-14 01:52:01 ,6.0634738099999765     ,-46.03037268999972    ,13.438572109999939    ,81931.01808367224 ,81630.465
2025-03-14 01:53:02 ,-1.8243352000000925    ,-48.90227219999991    ,14.623804499999778    ,81931.12396602519 ,81630.02
2025-03-14 01:54:02 ,-2.5623091300001306    ,-48.795231400000034   ,10.095416979999982    ,81931.69259347617 ,81639.135
2025-03-14 01:55:02 ,-2.0254246000001217    ,-47.96344456000003    ,10.892782969999871    ,81932.03376994676 ,81651.88
2025-03-14 01:56:02 ,5.1294758599998715     ,-36.77273732999993    ,25.149287039999933    ,81929.32396602519 ,81579.925
2025-03-14 01:57:02 ,-22.34132101000003     ,-64.66825769999977    ,-4.541054539999891    ,81929.79063269186 ,81591.255
2025-03-14 01:58:02 ,-0.29596583000019905   ,-39.73598890999986    ,30.407436009999913    ,81928.02984837814 ,81547.46
